name,smiles,tanimoto_combo_legacy,tanimoto_combination,tanimoto_shape,tanimoto_color,overlap_volume,overlap_color,self_overlap_volume_query,self_overlap_volume_fit,self_overlap_color_query,self_overlap_color_fit,RefTversky_volume,RefTversky_color,FitTversky_volume,FitTversky_color,RefTverskyCombo,FitTverskyCombo
CHEMBL56998,CCCCCC/N=c1\ccn(Cc2ccc(Cl)cc2)c2cc(Cl)ccc12,1.2215109,0.61075544,0.7248581,0.49665278,962.0083,34.691658,1134.4746,1154.7014,42.087975,62.45461,0.847,0.805,0.834,0.565,1.652,1.399
CHEMBL257984,Nc1nc(-c2ccco2)c2cnn(Cc3cccc(C(=O)O)c3)c2n1,1.2215024,0.6107512,0.74755955,0.47394288,1005.277,30.922613,1134.4746,1215.5474,42.087975,54.08009,0.883,0.724,0.83,0.578,1.607,1.408
CHEMBL4569807,CC(C)c1[nH]c2nc(N)nn2c(=O)c1Cc1cc(Br)cc(Br)c1,1.2214962,0.6107481,0.7294062,0.49209002,927.58875,33.529808,1134.4746,1064.8181,42.087975,59.579384,0.82,0.78,0.868,0.571,1.601,1.439
CHEMBL4161458,Cc1ccc(COc2cccc(C=O)c2)cc1,1.221489,0.6107445,0.6698184,0.55167055,765.33014,32.888805,1134.4746,773.4491,42.087975,50.41758,0.686,0.774,0.967,0.658,1.459,1.625
CHEMBL20101,CCC(C)(C)/N=c1\c(O)c(O)\c1=N/Cc1ccc(C)cc1C,1.2214887,0.61074436,0.74240804,0.47908065,906.32263,30.110718,1134.4746,992.6358,42.087975,50.873783,0.804,0.708,0.907,0.597,1.512,1.504
CHEMBL145465,Cc1cccc2c(=O)oc(SCc3ccccc3)nc12,1.2214801,0.61074007,0.6501576,0.5713225,811.0403,35.70125,1134.4746,924.0176,42.087975,56.102055,0.722,0.834,0.868,0.644,1.556,1.512
CHEMBL1985845,COc1ccc(Oc2c(Cl)cnn(Cc3ccccc3C#N)c2=O)cc1,1.2214792,0.6107396,0.65124494,0.5702343,925.12524,33.25641,1134.4746,1211.1995,42.087975,49.489033,0.813,0.783,0.766,0.677,1.596,1.443
CHEMBL159960,Cc1cccc(Cc2c[nH]c3c(O)nc(N)nc23)c1,1.2214772,0.6107386,0.7156169,0.50586027,849.53876,31.462458,1134.4746,902.20605,42.087975,51.570427,0.757,0.739,0.93,0.616,1.496,1.545
CHEMBL597770,Cc1c(Sc2cc(Cl)c(Cl)cc2Cl)[nH]c2nc(N)nc(N)c12,1.2214744,0.6107372,0.6780681,0.5434063,860.59955,32.34019,1134.4746,995.3183,42.087975,49.76605,0.763,0.761,0.859,0.655,1.525,1.514
CHEMBL4562638,C[S@+]([O-])c1ccc(-c2cnc3ccc(Nc4cnccn4)nn23)cc1,1.2214742,0.6107371,0.66318965,0.5582846,923.1866,32.985123,1134.4746,1180.752,42.087975,49.98014,0.812,0.776,0.783,0.665,1.589,1.449
CHEMBL4857336,c1ccc([C@@H]2CCC[C@H](CCN3CCCC3)O2)cc1,1.2214717,0.61073583,0.6851424,0.53632927,807.0738,30.798271,1134.4746,850.5643,42.087975,46.134487,0.72,0.728,0.933,0.671,1.449,1.604
CHEMBL3335539,COc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,1.2214613,0.61073065,0.7657405,0.4557208,942.92865,31.235022,1134.4746,1039.8486,42.087975,57.686863,0.835,0.729,0.903,0.549,1.563,1.452
CHEMBL117950,CC(C)(C)ONC(=O)Nc1csc(Cc2c(Cl)cccc2Cl)n1,1.2214544,0.6107272,0.66288954,0.5585648,857.06793,32.360737,1134.4746,1015.5205,42.087975,48.20828,0.759,0.763,0.839,0.676,1.523,1.515
CHEMBL4473246,COc1ccc(CNc2ncnc(Cl)c2/C=N/O)cc1,1.2214226,0.6107113,0.73508894,0.48633364,865.1156,25.111761,1134.4746,907.5266,42.087975,34.65863,0.77,0.602,0.941,0.717,1.372,1.658
CHEMBL2218486,CN1C(=O)CC[C@@H]1C(=O)NCc1ccc(Cl)cc1Cl,1.2214128,0.6107064,0.7003808,0.521032,816.04095,27.147923,1134.4746,846.7053,42.087975,37.16409,0.729,0.649,0.948,0.726,1.377,1.673
CHEMBL4064936,Cn1c(N2CCN[C@@H](c3cccc(F)c3)C2)nc(-c2ccncn2)cc1=O,1.2213707,0.61068535,0.7062065,0.51516414,1003.0438,28.152113,1134.4746,1288.8958,42.087975,40.711018,0.878,0.67,0.783,0.69,1.548,1.473
CHEMBL1668596,CNc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1ccc(F)c(Cl)c1,1.2213352,0.6106676,0.7105889,0.5107463,928.2599,28.918407,1134.4746,1100.1101,42.087975,43.450344,0.819,0.686,0.842,0.667,1.505,1.509
CHEMBL4167124,NCCNc1cc(N2CCCc3ccccc3C2)nc2ccc(F)cc12,1.2213223,0.61066115,0.70157236,0.51974994,968.6937,34.445168,1134.4746,1214.9658,42.087975,58.629765,0.851,0.803,0.8,0.596,1.653,1.396
CHEMBL1449416,COc1ccccc1N1CN(CCc2ccccc2)CN=C1S,1.2213213,0.6106607,0.73961407,0.48170727,927.84143,30.054352,1134.4746,1047.8608,42.087975,50.357697,0.821,0.707,0.882,0.602,1.528,1.484
CHEMBL439198,COCc1ccc(Cn2ccc3nc(-c4ccccc4F)nc-3c2)cc1,1.2212992,0.6106496,0.7589433,0.4623558,1023.41705,30.70931,1134.4746,1237.4187,42.087975,55.040558,0.898,0.719,0.831,0.565,1.617,1.395
CHEMBL478122,Cc1cc(C)n2nc(S[C@H](C)c3nnc(SCc4ccc([N+](=O)[O-])cc4)o3)nc2n1,1.2212968,0.6106484,0.7048962,0.5164005,1045.5746,32.058033,1134.4746,1394.4028,42.087975,52.049843,0.911,0.753,0.757,0.622,1.664,1.379
CHEMBL188976,COc1ccc([C@H](Cc2scnc2C(=O)Nc2nccs2)OC)cc1,1.2212945,0.61064726,0.71962583,0.5016687,948.6073,28.098999,1134.4746,1132.3279,42.087975,42.022095,0.836,0.668,0.838,0.669,1.504,1.506
CHEMBL1209347,FC(F)(F)c1ccc(Nc2nc(-c3ccccn3)cs2)cc1,1.2212884,0.6106442,0.7257446,0.49554378,909.7535,27.095703,1134.4746,1028.8237,42.087975,39.68646,0.806,0.646,0.88,0.681,1.451,1.56
CHEMBL3926705,CCCC(=O)c1c(O)cc(O)c(C(=O)c2ccccc2)c1O,1.2212698,0.6106349,0.76384306,0.45742682,929.0499,31.223215,1134.4746,1010.85913,42.087975,57.39362,0.823,0.729,0.913,0.551,1.552,1.465
CHEMBL493531,CN(C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,1.2212678,0.6106339,0.71769345,0.5035744,989.4392,28.26816,1134.4746,1233.6023,42.087975,42.31521,0.868,0.671,0.805,0.668,1.54,1.474
CHEMBL104431,COc1ccccc1OC[C@@H]1CN(Cc2ccc(Cl)c(Cl)c2)CCO1,1.2212616,0.6106308,0.723554,0.4977076,948.5748,30.228666,1134.4746,1125.094,42.087975,48.87649,0.836,0.712,0.843,0.623,1.549,1.466
CHEMBL72652,Cc1cc(Br)cc(C)c1Sc1ccnc(Nc2ccc(C#N)cc2)n1,1.2212589,0.61062944,0.717297,0.5039619,946.01514,34.255215,1134.4746,1130.4016,42.087975,60.139072,0.834,0.797,0.837,0.578,1.631,1.415
CHEMBL4469594,Cc1ccc(C)c(S(=O)(=O)n2cc3c(=O)oc4ccccc4c3n2)c1,1.2212558,0.6106279,0.7559173,0.46533844,995.97156,33.9667,1134.4746,1179.0637,42.087975,64.87227,0.876,0.786,0.846,0.533,1.662,1.379
CHEMBL4873731,N#Cc1cc(-c2nccc(N)n2)ccc1OCc1ccccc1,1.2212367,0.61061835,0.7711589,0.45007786,966.027,30.100973,1134.4746,1084.2476,42.087975,54.892483,0.853,0.704,0.889,0.555,1.558,1.444
CHEMBL1945510,Cc1cc2ncn(Cc3ccc(Cl)cc3Cl)c2cc1C,1.2212328,0.6106164,0.65440816,0.5668246,813.74603,34.222393,1134.4746,922.7553,42.087975,52.510044,0.724,0.803,0.872,0.658,1.527,1.53
CHEMBL4065625,O=C1NC(=O)/C(=C/c2cn(Cc3ccc(Cl)cc3Cl)c3ccccc23)S1,1.2212281,0.61061406,0.7512473,0.4699809,1001.6377,33.267643,1134.4746,1200.4626,42.087975,61.964756,0.88,0.772,0.837,0.546,1.653,1.382
CHEMBL41500,CC(C)C[C@@H](NP(=O)(O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.2212133,0.6106067,0.72656506,0.49464834,909.9054,35.306408,1134.4746,1027.7693,42.087975,64.59522,0.806,0.817,0.881,0.556,1.623,1.437
CHEMBL2324602,CC(C)n1nc(Cc2cccc(Cl)c2Cl)c2c(N)ncnc21,1.2211947,0.6105974,0.6619772,0.5592176,857.6305,31.731739,1134.4746,1018.71497,42.087975,46.386864,0.76,0.75,0.837,0.687,1.51,1.524
CHEMBL4090490,COc1ccc(OC)c(N2C[C@@H](c3ccc(F)cc3)OC2=O)c1,1.2211802,0.6105901,0.78487045,0.43630975,976.29913,24.498302,1134.4746,1085.7229,42.087975,38.559204,0.862,0.585,0.897,0.632,1.447,1.53
CHEMBL578594,CSc1ccc(CNC(=O)C[C@@]2(C)CC3(CCCCC3)OO2)cc1,1.2211719,0.6105859,0.7467717,0.4744002,939.8295,32.096764,1134.4746,1063.8782,42.087975,57.666363,0.831,0.749,0.88,0.564,1.58,1.445
CHEMBL567785,N#Cc1nc(Nc2cccc(Cl)c2)nc(NC2CCCC2)n1,1.2211633,0.61058164,0.71694267,0.5042206,896.74255,28.676529,1134.4746,1013.055,42.087975,43.461533,0.795,0.68,0.88,0.661,1.475,1.541
CHEMBL374136,O=C(N[C@@H]1Cc2ccc(Cl)cc2[C@H]1O)c1cc2sc(Cl)c(Cl)c2[nH]1,1.2211607,0.6105803,0.755042,0.4661187,961.878,30.42141,1134.4746,1101.343,42.087975,53.598804,0.849,0.713,0.872,0.574,1.562,1.446
CHEMBL1430621,CSc1nc(NCc2ccccc2)c2c3c(sc2n1)CN(C)CC3,1.2211529,0.61057645,0.8015534,0.41959947,990.71,28.125801,1134.4746,1092.2229,42.087975,53.067936,0.875,0.66,0.905,0.536,1.535,1.441
CHEMBL147183,CSc1ccc(C(=O)NCCCn2ccnc2)cc1,1.2211468,0.6105734,0.74184656,0.4793002,841.6119,25.944168,1134.4746,841.6197,42.087975,37.98546,0.752,0.619,0.983,0.679,1.371,1.662
CHEMBL3651387,CCO/N=C(\C)c1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,1.2211442,0.6105721,0.75654906,0.4645951,1025.0829,31.465363,1134.4746,1245.554,42.087975,57.103806,0.899,0.735,0.827,0.558,1.634,1.385
CHEMBL1240573,NS(=O)(=O)c1cn(Cc2ccccc2)ccc1=O,1.2211428,0.6105714,0.6461317,0.57501113,759.9428,29.349976,1134.4746,801.6106,42.087975,38.304455,0.68,0.7,0.929,0.762,1.38,1.691
CHEMBL2158436,O=c1cc(N2CCOCC2)nc(NCc2cccc3ccccc23)[nH]1,1.2211133,0.61055666,0.7601079,0.46100548,1001.1505,32.205547,1134.4746,1183.7922,42.087975,59.976933,0.881,0.749,0.847,0.545,1.63,1.393
CHEMBL2218331,O=C(c1cccc(C(F)(F)F)c1Cl)N1CCn2c(-c3nccs3)cnc2C1,1.2211064,0.6105532,0.6521699,0.5689365,952.81976,29.71863,1134.4746,1279.3445,42.087975,39.86606,0.835,0.708,0.749,0.743,1.543,1.492
CHEMBL4560568,O=C1c2ccccc2S(=O)(=O)N1C[C@H]1CC(c2ccccn2)=NO1,1.2210966,0.6105483,0.699632,0.52146465,931.3473,30.679762,1134.4746,1128.0686,42.087975,47.425625,0.821,0.724,0.825,0.651,1.546,1.476
CHEMBL3393308,Cc1nc(Nc2ncc(C)s2)cc([C@H]2CCCN(C(=O)c3ccccc3)C2)n1,1.221096,0.610548,0.7177464,0.5033497,1016.23773,33.49246,1134.4746,1297.6362,42.087975,57.943626,0.889,0.781,0.788,0.586,1.67,1.374
CHEMBL288545,CCCCc1nc(N(C)Cc2ccccc2)c2sccc2n1,1.2210886,0.6105443,0.7233135,0.49777514,892.84973,31.36348,1134.4746,992.7634,42.087975,52.282825,0.792,0.736,0.893,0.606,1.528,1.499
CHEMBL4103192,N#Cc1ccc(COc2ccc(Br)cc2C(=O)Nc2cccnc2)cc1,1.2210839,0.61054194,0.7677576,0.4533263,1016.6582,31.25523,1134.4746,1206.3752,42.087975,58.11368,0.893,0.729,0.845,0.545,1.622,1.391
CHEMBL1668730,C[n+]1cc2[nH]c3ccccc3c2cc1NCc1ccccc1,1.221073,0.6105365,0.7921012,0.4289718,968.4907,30.806208,1134.4746,1056.7017,42.087975,60.53229,0.857,0.716,0.913,0.517,1.573,1.43
CHEMBL1668731,C[n+]1cc2[nH]c3ccccc3c2cc1NCc1ccccc1,1.221073,0.6105365,0.7921012,0.4289718,968.4907,30.806208,1134.4746,1056.7017,42.087975,60.53229,0.857,0.716,0.913,0.517,1.573,1.43
CHEMBL1860880,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NCC3CC3)cn2)c1,1.2210468,0.6105234,0.6941135,0.5269333,895.475,34.18684,1134.4746,1051.0991,42.087975,56.977737,0.792,0.798,0.849,0.608,1.59,1.457
CHEMBL2271646,CCCN(C)c1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1,1.221046,0.610523,0.68125594,0.53979003,841.6365,29.465052,1134.4746,942.58075,42.087975,41.96321,0.748,0.7,0.884,0.702,1.448,1.586
CHEMBL4473999,O=c1cc(NCCc2cccc(Cl)c2)[nH]c(=O)[nH]1,1.2210419,0.61052096,0.667892,0.55314994,780.0858,29.950094,1134.4746,813.59326,42.087975,42.006744,0.697,0.712,0.94,0.713,1.409,1.653
CHEMBL1818023,Cc1ccccc1[C@@H](O)c1nc(Nc2ccc(C#N)cc2)ncc1C,1.221039,0.6105195,0.6963705,0.5246685,945.93585,36.413643,1134.4746,1169.8413,42.087975,63.728813,0.833,0.843,0.81,0.581,1.676,1.391
CHEMBL273574,O=C(CC(=O)N[C@@H]1CCOC1=O)Cc1ccc(Cl)cc1,1.2210007,0.61050034,0.7153992,0.5056015,845.4382,28.2414,1134.4746,892.73474,42.087975,42.01046,0.753,0.671,0.934,0.672,1.424,1.607
CHEMBL2337852,O=c1c(O)cccn1Cc1ccccc1,1.2209938,0.6104969,0.61614203,0.60485166,695.6027,29.96337,1134.4746,690.0929,42.087975,37.413773,0.625,0.716,0.977,0.796,1.341,1.772
CHEMBL528926,O=S(=O)(c1ccccc1)N1CCN(C[C@H]2CNCCO2)CC1,1.2209771,0.61048853,0.7444136,0.47656348,899.65314,25.86803,1134.4746,973.7178,42.087975,38.060402,0.799,0.618,0.916,0.676,1.416,1.592
CHEMBL357097,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,1.2209653,0.61048263,0.7883946,0.4325707,947.9746,28.763853,1134.4746,1015.9114,42.087975,53.17103,0.84,0.675,0.928,0.547,1.515,1.474
CHEMBL51846,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccc(O)cc1,1.2209587,0.61047935,0.73561823,0.48534054,968.0997,25.248846,1134.4746,1149.6604,42.087975,35.183823,0.853,0.605,0.843,0.711,1.458,1.553
CHEMBL1096335,Cc1ccccc1CSc1nc(Cc2ccccc2)c(C)c(=O)[nH]1,1.2209511,0.61047554,0.7531033,0.46784776,954.7091,37.21704,1134.4746,1087.9346,42.087975,74.678535,0.843,0.851,0.876,0.509,1.695,1.385
CHEMBL511692,FC(F)(F)c1cc(NCCc2ccccc2)nc(-c2ccccn2)n1,1.2209504,0.6104752,0.65125144,0.5696989,912.11816,33.77351,1134.4746,1178.2058,42.087975,50.968624,0.802,0.794,0.776,0.668,1.597,1.444
CHEMBL2418806,Cc1ccc(Nc2nc(C(=O)N3CCC[C@H](C)[C@@H]3C)cs2)cc1,1.2209444,0.6104722,0.7221924,0.49875194,911.36273,30.061361,1134.4746,1038.8271,42.087975,48.24656,0.807,0.709,0.873,0.627,1.516,1.5
CHEMBL3338948,Fc1ccc(Cc2nn3c(-c4cccnc4)nnc3s2)cc1,1.2209389,0.61046946,0.8033253,0.41761357,972.2477,26.922308,1134.4746,1048.052,42.087975,49.30137,0.86,0.634,0.924,0.55,1.495,1.474
CHEMBL35491,CSc1c(Cl)nc(Nc2ccccc2)nc1N1CCN(C)CC1,1.2209282,0.6104641,0.68928164,0.53164655,886.12103,26.666273,1134.4746,1037.2183,42.087975,34.736202,0.784,0.639,0.85,0.76,1.424,1.61
CHEMBL3677099,CC(C)[C@@]1(C)COC(=O)N1c1ccnc(N[C@@H](C)c2ccc(F)cc2)n1,1.2209207,0.61046034,0.73080605,0.49011466,993.9027,29.591993,1134.4746,1219.437,42.087975,47.881714,0.873,0.698,0.818,0.622,1.571,1.44
CHEMBL4847946,NC(=O)[C@H]1CN(Cc2ccccc2I)c2ccccc2O1,1.22089,0.610445,0.63001114,0.5908789,811.295,32.35005,1134.4746,964.56744,42.087975,45.011116,0.721,0.766,0.834,0.721,1.486,1.555
CHEMBL566924,N#Cc1nc(Nc2cccc(Br)c2)nc(NC2CCCC2)n1,1.2208831,0.61044157,0.714921,0.50596213,893.6112,28.742361,1134.4746,1009.0806,42.087975,43.461723,0.792,0.682,0.88,0.662,1.474,1.542
CHEMBL4093025,Cc1cc(Nc2cc(Cl)cc(Br)c2)nc(N)n1,1.220883,0.6104415,0.63975054,0.5811325,740.15186,27.549826,1134.4746,762.6155,42.087975,32.868988,0.663,0.662,0.947,0.827,1.325,1.774
CHEMBL600940,O=C(NC1CC1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,1.2208788,0.6104394,0.7238196,0.49705917,878.5249,29.206003,1134.4746,957.7849,42.087975,45.875626,0.78,0.691,0.909,0.639,1.471,1.548
CHEMBL4126042,Cc1cccc(-n2nc(N)c(C(=O)CCc3ccccc3)n2)c1,1.2208705,0.61043525,0.7595567,0.46131378,956.2541,33.35612,1134.4746,1080.7429,42.087975,63.574947,0.845,0.773,0.883,0.534,1.618,1.416
CHEMBL16191,O=C(CC(=O)N[C@@H]1CCOC1=O)Cc1ccc(Br)cc1,1.2208267,0.6104134,0.71510965,0.5057171,843.64526,28.245687,1134.4746,888.9132,42.087975,42.01046,0.752,0.671,0.936,0.672,1.423,1.608
CHEMBL583717,CCc1c(Cc2cc(Cl)cc(Cl)c2)c(C)nn1CCO,1.2208257,0.61041284,0.6691657,0.55166006,809.40234,31.559448,1134.4746,884.4972,42.087975,46.679615,0.721,0.746,0.902,0.679,1.467,1.582
CHEMBL299242,C[C@H](c1cccc(O)c1)n1cnc2c(N(C)C)ncnc21,1.220811,0.6104055,0.7450543,0.47575673,909.55115,25.581066,1134.4746,995.86163,42.087975,37.26231,0.807,0.611,0.907,0.682,1.418,1.589
CHEMBL565958,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(Cl)cn2)o1)C1CCCCC1,1.2208046,0.6104023,0.693704,0.52710056,952.81055,31.287313,1134.4746,1191.8477,42.087975,48.556732,0.838,0.738,0.801,0.649,1.575,1.45
CHEMBL93978,CN(C)c1ccc(Nc2nccc(-c3ccco3)n2)cc1,1.2207724,0.6103862,0.7524519,0.4683205,913.2642,23.266045,1134.4746,992.5074,42.087975,30.857819,0.81,0.56,0.914,0.741,1.37,1.654
CHEMBL3334559,Cn1cc(-c2cnc3nnn(Cc4cc5cccnc5s4)c3n2)cn1,1.2207673,0.6103836,0.8079954,0.41277188,1053.245,24.752579,1134.4746,1222.2988,42.087975,42.631332,0.925,0.588,0.865,0.581,1.513,1.446
CHEMBL4074481,CN1CCN(c2nc(N)nc(Cc3cccs3)n2)CC1,1.2207565,0.61037827,0.7712744,0.44948217,891.4325,23.260838,1134.4746,912.7495,42.087975,32.92317,0.794,0.559,0.965,0.697,1.352,1.662
CHEMBL3208732,COc1cc(/C=N/O)ccc1OCc1ccc(Cl)cc1,1.2207464,0.6103732,0.7583188,0.46242765,878.45026,28.13011,1134.4746,902.39386,42.087975,46.873516,0.782,0.665,0.961,0.603,1.447,1.564
CHEMBL366432,Cc1ccc(Oc2cn(C)c(=O)c(Nc3ccc(C#N)cc3)n2)c(C)c1,1.2207017,0.61035085,0.718569,0.50213265,983.71704,32.34102,1134.4746,1218.237,42.087975,54.660362,0.864,0.757,0.81,0.599,1.621,1.409
CHEMBL2037227,O=c1sn(-c2ccccc2)c(=O)n1Cc1ccc(F)cc1,1.2206937,0.61034685,0.78469217,0.43600157,927.1022,26.54366,1134.4746,974.11273,42.087975,45.33542,0.823,0.628,0.944,0.588,1.451,1.532
CHEMBL5402355,CCOC(=O)c1nc(NCc2cc(C)ccc2C)c2c(C)noc2n1,1.220674,0.610337,0.6728746,0.5477994,929.6479,34.14378,1134.4746,1176.7798,42.087975,54.384792,0.818,0.8,0.791,0.635,1.617,1.426
CHEMBL3694302,O=C(NO)c1ccc2c(c1)C[C@H](Nc1nccc(-c3ccc(Cl)nc3)n1)CC2,1.2206569,0.61032844,0.76061887,0.46003798,1056.9823,34.571342,1134.4746,1312.1423,42.087975,67.632256,0.924,0.797,0.811,0.521,1.722,1.332
CHEMBL4638834,CCn1sc(=O)n(Cc2ccc(Cl)cc2)c1=O,1.2206333,0.61031663,0.6548664,0.56576693,746.82166,26.766699,1134.4746,752.76544,42.087975,31.989197,0.67,0.644,0.968,0.824,1.313,1.791
CHEMBL2218149,CN1C(=O)N(c2cncn2C)C[C@H]1C(=O)NCc1cccc(C(F)(F)F)c1Cl,1.2206202,0.6103101,0.67413795,0.5464822,986.98535,28.26602,1134.4746,1316.581,42.087975,37.901638,0.863,0.675,0.755,0.742,1.538,1.497
CHEMBL553820,Clc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,1.2206041,0.61030203,0.77421856,0.44638547,992.148,34.54588,1134.4746,1139.1565,42.087975,69.84815,0.874,0.795,0.871,0.505,1.669,1.376
CHEMBL1195084,Clc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,1.2206041,0.61030203,0.77421856,0.44638547,992.148,34.54588,1134.4746,1139.1565,42.087975,69.84815,0.874,0.795,0.871,0.505,1.669,1.376
CHEMBL4244185,COc1ccc(Nc2nc(C)cc(N(C)C)n2)cc1,1.2205915,0.6102958,0.7097944,0.5107972,832.7048,23.555943,1134.4746,871.3935,42.087975,27.584007,0.743,0.569,0.941,0.832,1.312,1.773
CHEMBL572952,CCc1c(Cc2cc(Cl)cc(Cl)c2)c(C(F)(F)F)nn1CCO,1.220587,0.6102935,0.64327806,0.57730895,852.6422,31.703228,1134.4746,1043.6321,42.087975,44.53079,0.755,0.751,0.813,0.714,1.506,1.527
CHEMBL1407436,COc1ccc2nc(C)cc(NCc3ccc(F)cc3)c2c1,1.220577,0.6102885,0.8170157,0.40356126,971.94104,25.48749,1134.4746,1027.09,42.087975,46.555946,0.861,0.602,0.941,0.55,1.463,1.491
CHEMBL526296,Cc1cccc(COC(=O)c2cccc([N+](=O)[O-])c2)c1,1.2205646,0.6102823,0.7554862,0.46507844,887.3274,29.433172,1134.4746,927.36456,42.087975,50.631668,0.789,0.692,0.946,0.586,1.482,1.533
CHEMBL461857,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)o1,1.2205527,0.61027634,0.7758238,0.44472897,1007.5702,27.202116,1134.4746,1171.8057,42.087975,46.279747,0.887,0.643,0.861,0.59,1.53,1.452
CHEMBL4099178,c1ccc(CN2CC[C@@H](Nc3nc4ccccc4o3)C2)cc1,1.2205464,0.6102732,0.72267324,0.49787316,913.76154,30.963804,1134.4746,1043.7054,42.087975,51.06798,0.809,0.728,0.872,0.612,1.537,1.483
CHEMBL3633571,c1ccc(CNC[C@@H]2CCO[C@H](c3ccccc3)O2)cc1,1.220542,0.610271,0.7355837,0.4849583,885.7403,32.785885,1134.4746,955.39825,42.087975,58.303493,0.787,0.764,0.918,0.57,1.551,1.489
CHEMBL3262260,Clc1ccc(CNc2nc(NCc3ccccc3)nc3ccccc23)cc1,1.2205362,0.6102681,0.7000172,0.52051896,985.9916,40.84629,1134.4746,1260.0417,42.087975,77.23056,0.864,0.932,0.786,0.541,1.796,1.328
CHEMBL3594127,O=C1N[C@H](c2ccc(Cl)cc2)Nc2ncccc21,1.2205341,0.61026704,0.67367536,0.5468587,797.94,30.188368,1134.4746,847.9231,42.087975,43.30363,0.712,0.716,0.925,0.698,1.429,1.624
CHEMBL3674523,C/C(=N\N(C)C(N)=O)c1ccc2nnc(C(C)(C)c3ccc4ncccc4c3)n2n1,1.2205293,0.61026466,0.79100037,0.4295289,1150.4518,31.890049,1134.4746,1470.4036,42.087975,64.046326,0.999,0.738,0.791,0.507,1.738,1.298
CHEMBL2286851,Cc1nc(Oc2ccc(Cl)cc2)nc(C(Cl)(Cl)Cl)n1,1.2205278,0.6102639,0.6850592,0.5354686,802.64435,26.436056,1134.4746,839.81195,42.087975,33.718033,0.717,0.634,0.939,0.774,1.351,1.714
CHEMBL1353371,[H]/N=C(/Cc1ccc(Cl)c(Cl)c1)NOC(=O)c1cccs1,1.2205248,0.6102624,0.7188364,0.50168836,869.7763,31.12827,1134.4746,945.27966,42.087975,51.087315,0.773,0.732,0.911,0.615,1.505,1.526
CHEMBL568172,N#Cc1nc(Nc2cc(Cl)cc(Cl)c2)nc(NC2CCCC2)n1,1.2205052,0.6102526,0.70194054,0.51856464,900.30835,29.213556,1134.4746,1048.4329,42.087975,43.461,0.797,0.693,0.855,0.673,1.49,1.528
CHEMBL3091547,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,1.2205036,0.6102518,0.7707524,0.44975126,1053.6123,26.67066,1134.4746,1286.1296,42.087975,43.883595,0.923,0.632,0.824,0.609,1.555,1.433
CHEMBL3091529,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,1.2205036,0.6102518,0.7707524,0.44975126,1053.6123,26.67066,1134.4746,1286.1296,42.087975,43.883595,0.923,0.632,0.824,0.609,1.555,1.433
CHEMBL184102,Nc1ccc2cccc(OCCC3CCCCC3)c2n1,1.2204943,0.61024714,0.7491301,0.47136414,877.6783,30.820055,1134.4746,914.8002,42.087975,54.116886,0.781,0.722,0.948,0.576,1.503,1.524
CHEMBL2147140,Nc1nc(O[C@@H]2CC[C@@H]3CCCC[C@H]3C2)nc2c1ncn2[C@H]1CCCO1,1.2204626,0.6102313,0.7858213,0.4346413,1041.0505,29.40868,1134.4746,1231.3689,42.087975,54.98266,0.914,0.688,0.849,0.541,1.602,1.39
CHEMBL3360508,O=C(O)c1ccc(Sc2ccc([N+](=O)[O-])c3nonc23)cc1,1.2204596,0.6102298,0.77867895,0.44178066,946.5293,28.201078,1134.4746,1027.6125,42.087975,49.948128,0.838,0.664,0.916,0.569,1.502,1.485
CHEMBL605995,Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,1.2204363,0.61021817,0.7710981,0.4493382,956.3517,26.77232,1134.4746,1062.1235,42.087975,44.266018,0.846,0.634,0.897,0.606,1.48,1.504
CHEMBL429656,[H]/N=C1\c2ccc(OC(F)(F)F)cc2CN1Cc1cc(C)cc(C)c1,1.2204151,0.61020756,0.8067366,0.41367856,1038.9851,28.792225,1134.4746,1192.397,42.087975,56.30472,0.913,0.673,0.873,0.518,1.586,1.391
CHEMBL2324603,CC(C)(C)n1nc(Cc2cccc(Cl)c2Cl)c2c(N)ncnc21,1.2204131,0.61020654,0.6552885,0.5651246,871.39056,32.788174,1134.4746,1066.6975,42.087975,48.719574,0.77,0.773,0.814,0.678,1.543,1.492
